序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期,report_date,year
11,002586,ST围海,-0.08,2581351747.28,20.0269041372,277.7654,-93514101.65,77.21,-1211.3993,2.526451806827,-2.84,0.08757358509,14.4820477025,基础建设,2025-11-29,20211231,2021
12,874919,济人药业,0.27,805394697.53,10.1227100827,,95170819.34,1.3749563378,,1.274517939471,25.35,0.267096096736,52.6991751289,,2025-11-28,20211231,2021
13,874242,美亚科技,0.37,367383274.63,,,25420040.34,,,6.287751361297,6.26,-0.202641041084,28.8983628356,,2025-11-28,20211231,2021
14,002463,沪电股份,0.5636,7418710047.0,-0.5538086913,7.365,1063500828.0,-20.8,-8.9938,3.814249707425,15.85,0.743640399147,27.1750656546,元件,2025-11-28,20211231,2021
15,600193,*ST创兴,0.05,745900683.62,-31.941212381,66.9782,22703290.26,-65.79,-67.8197,0.736091503363,6.55,-0.023405064731,11.9110895393,装修装饰Ⅱ,2025-11-27,20211231,2021
16,300237,ST美晨,-0.31,2075544445.9,-32.302531907,38.4266,-454595801.33,-964.09,-174.5079,1.313209898459,-15.71,0.024210109935,16.9521984265,汽车零部件,2025-10-31,20211231,2021
17,601777,千里科技,0.01,3977224819.19,9.3513565405,72.1078,55642068.6,-4.24,-50.9194,2.259926052287,0.55,0.083444570411,16.0730695445,摩托车及其他,2025-09-30,20211231,2021
18,831406,森达电气,0.45,483115154.49,20.0464806312,,69267889.52,17.7728095834,,2.62,18.61,0.362188107578,28.2298103263,,2025-09-29,20211231,2021
19,874279,定西高强,1.11,417925232.47,,,50376118.66,,,8.558910200088,13.49,0.817000388913,21.8181056097,,2025-09-23,20211231,2021
20,300366,ST创意,-0.0411,1866876728.44,-6.9571958279,51.0978,-21727373.9,97.21,-2902.2316,3.867479185284,-1.43,0.12018454332,22.0379977292,软件开发,2025-09-12,20211231,2021
21,400283,高鸿3,-0.2172,6743511377.47,48.7113186683,-26.3126,-243573567.4,112.63,-1661.6541,3.4404845582,0.38,0.171243043745,6.340512956,,2025-09-09,20211231,2021
22,600267,海正药业,,11572039167.66,1.9168208456,-20.5791,487176911.02,16.71,-105.6007,5.748139691417,7.49,1.470670609193,42.7363107401,化学制药,2025-08-26,20211231,2021
23,000903,ST云动,0.034,8209959073.85,-19.8687669664,8.7464,64358797.05,-68.16,-2203.5966,2.746045930007,1.3,-0.223715349186,9.3679707502,汽车零部件,2025-08-13,20211231,2021
24,400107,欧浦5,0.52,45935236.0,-92.9313705102,-488.661,545601670.82,-1128.48,5393.4675,-1.88,,0.009377242919,62.0653701513,,2025-08-12,20211231,2021
25,600423,柳化股份,0.04,111803957.75,4.3718707228,-29.6708,28814887.69,126.6,-12.2483,0.529011444564,7.07,0.007582177468,22.983218311,化学原料,2025-07-26,20211231,2021
26,300460,ST惠伦,0.3961,629860484.03,62.4019401986,-34.1798,104074374.85,478.08,-142.6171,4.258703027217,10.88,0.474813471821,46.709607486,元件,2025-07-15,20211231,2021
27,832327,海颐软件,1.76,605711620.52,32.2625790746,,76656500.63,41.59,,9.53,20.33,-0.692124421839,44.8502426793,,2025-07-10,20211231,2021
28,874017,伟焕机械,1.11,410017584.16,93.0569156975,,60313418.24,121.0572613636,,3.69,34.95,-0.194437899266,28.7286261884,,2025-07-07,20211231,2021
29,300128,锦富技术,-0.3159,969842290.33,-28.9093232981,27.891,-345664032.82,-1646.32,-4416.4441,0.798733887554,-33.09,0.049375785111,19.0676962032,电池,2025-07-03,20211231,2021
30,874075,乔路铭,0.0,870298272.58,33.7073572186,,39272041.55,-20.6065869524,,1.91,21.87,2.28921730518,18.0222441411,,2025-07-01,20211231,2021
31,874339,天康制药,,977204496.19,925.3107489588,,209714239.77,1168.1937601309,,5.9731176764,29.37,0.567424336,67.6016466211,,2025-06-24,20211231,2021
32,874360,世纪数码,0.62,363357579.69,,,20676604.46,,,4.252779705159,15.47,1.021990464007,16.1743669804,,2025-06-23,20211231,2021
33,874344,瑞思普利,-1.12,,,,-36300816.65,,,4.929766081816,-24.56,-0.711299507648,,,2025-06-23,20211231,2021
34,874118,华来科技,1.53,961220927.21,,,91706257.71,,,3.8565935425,46.49,-0.257688844833,22.3119347945,,2025-06-23,20211231,2021
35,833243,龙辰科技,0.68,252225091.77,131.8685845407,46.9691,46048616.35,1450.9965125309,125.9768,3.18,23.8,-0.75370884322,31.3627386534,,2025-06-19,20211231,2021
36,873994,立洲精密,,152150703.3,,,25995322.87,,,1.539925472974,13.15,0.275779836275,40.1399614365,,2025-06-16,20211231,2021
37,874178,孕婴世界,0.49,565996296.49,,,83548536.73,,,1.731789987067,32.24,0.305262876409,26.0716981162,,2025-06-13,20211231,2021
38,833839,天波科技,0.4638,698374488.09,4.7823322522,,39991316.7,-25.83,,3.72,13.02,-0.688608967645,29.3614826282,,2025-06-09,20211231,2021
39,830852,中科仪,0.38,449815669.47,5.4733325129,,65789041.87,224.58,,3.31,12.31,0.545900759082,15.8650982421,,2025-06-03,20211231,2021
40,874127,顶立科技,2.812,321998100.96,,,87314609.29,,,17.29686972297,19.9,-3.906858376961,35.877958704,,2025-05-27,20211231,2021
41,002538,司尔特,,3989985271.61,5.2306427629,-41.1575,397222630.55,54.87,-92.3829,5.833190426904,10.88,-0.040731660387,28.6140817139,农化制品,2025-05-21,20211231,2021
42,874023,传美讯,0.0,161719556.01,10.5101176548,,23256979.09,105.837600579,,6.53,23.74,2.357878494254,32.8458528397,,2025-05-19,20211231,2021
43,600156,华升股份,-0.1747,923955466.32,1.1402629977,98.6934,-70230557.04,-311.33,-20.4664,1.619423934606,-10.24,-0.085854280397,3.6864530285,纺织制造,2025-05-14,20211231,2021
44,834948,晨泰科技,0.43,338885218.0,8.4543060702,,54901966.55,5.8098238686,,3.32,12.58,0.206908599055,35.0251763386,,2025-05-13,20211231,2021
45,688246,嘉和美康,0.48,651940181.42,22.5827042885,53.6859,49606571.09,133.42,1480.9097,12.582835844676,10.57,-1.432349138223,51.2094119821,软件开发,2025-05-01,20211231,2021
46,870145,光博士,0.71,142226262.49,9.3149935902,,32866391.66,35.75,,2.65,31.97,0.298406395333,51.3368629898,,2025-04-30,20211231,2021
47,603616,韩建河山,0.089,1517517970.83,55.3335440533,87.1156,29359348.14,-7.3,-183.072,2.936989073834,2.93,-0.270312905225,17.3331499887,水泥,2025-04-30,20211231,2021
48,601212,白银有色,0.005,72279980189.03,17.6763300887,7.7637,34100809.48,12.02,-86.7566,1.905968648304,0.53,0.200062996568,4.3482174653,工业金属,2025-04-30,20211231,2021
49,600125,铁龙物流,0.258,17378620714.14,20.6927987258,-24.9037,337309952.61,-15.8,-91.9974,4.928569618398,5.327,0.489157063162,4.3632136774,铁路公路,2025-04-30,20211231,2021
50,420280,锦州港B3,0.03,2857446656.63,-33.8948876727,22.3249,51067515.25,-32.52,-321.1458,3.187566530263,1.93,0.764990461049,27.4574254053,,2025-04-30,20211231,2021
51,400280,锦州港A3,0.03,2857446656.63,-33.8948876727,22.3249,51067515.25,-32.52,-321.1458,3.187566530263,1.93,0.764990461049,27.4574254053,,2025-04-30,20211231,2021
52,400272,鹏博士3,-0.77,3951776990.35,-24.5857336591,-51.5965,-1078849624.48,-1257.85,-3430.5735,0.808591891841,-267.65,-0.013667795754,32.0494083257,,2025-04-30,20211231,2021
53,300472,*ST新元,-1.1,684405860.94,54.5785444257,-22.2355,-275913199.1,25.53,-2078.1305,3.313795568988,-30.52,-0.01201116313,31.8227532901,专用设备,2025-04-30,20211231,2021
54,002528,ST英飞拓,-1.1842,2934865886.64,-39.6059968209,23.0852,-1419427885.55,-1740.55,-832.2007,1.846769845959,-52.8,0.098885722011,20.1140175971,计算机设备,2025-04-30,20211231,2021
55,874316,海推股份,0.08,106445024.76,,,1619095.7,,,1.17249432359,7.55,-0.20483262359,14.9286235461,,2025-04-29,20211231,2021
56,874140,安簧股份,0.64,537684194.34,,,43026320.49,,,7.200556287539,11.23,-0.463022576238,17.5094311607,,2025-04-29,20211231,2021
57,603559,ST通脉,-2.52,536988161.19,-18.3375863419,86.9248,-361071085.45,-11161.3862933506,-1661.1345,3.543296749127,-51.82,-0.03443939427,9.7860502797,通信服务,2025-04-29,20211231,2021
58,300959,线上线下,1.13,1294606482.95,17.4759138382,-5.3918,84896793.14,1.89,-31.0717,14.18450129525,9.28,0.7801105185,10.3497283448,通信服务,2025-04-29,20211231,2021
59,300344,*ST立方,0.05,533057591.15,169.6188591961,4.9206,25779847.35,104.35,-305.7944,0.989896595845,8.3,-0.497947219901,19.008618313,软件开发,2025-04-29,20211231,2021
60,300185,通裕重工,0.08,5748727046.65,1.0734908262,3.4673,284618271.24,-25.36,-62.9648,1.671126099899,4.5,0.052681229804,17.4529956679,风电设备,2025-04-29,20211231,2021
61,300152,ST新动力,-0.3739,176403460.03,-65.7433440013,82.9607,-266523382.0,-2151.53,-1047.3566,0.686895538973,-43.23,-0.098856744024,24.7900303671,环境治理,2025-04-29,20211231,2021
62,300094,国联水产,-0.02,4361095273.47,-2.9596730868,-11.5143,-13837893.7,94.85,-2610.3608,2.322987011286,-0.69,0.22453425692,15.7013266084,渔业,2025-04-29,20211231,2021
63,002717,ST岭南,0.07,4787634200.93,-28.0194056411,85.3513,111355487.54,110.21,1312.9312,2.799468786044,1.03,-0.146928310688,19.6360752621,基础建设,2025-04-29,20211231,2021
64,002602,世纪华通,0.35,14136553879.38,-2.1368667233,-3.6211,2501152227.5,-21.03,-181.6457,4.170687678368,0.08,0.119481208672,55.1183547299,游戏Ⅱ,2025-04-29,20211231,2021
65,002570,贝因美,0.07,2345458993.11,-11.9947211211,28.1044,73314574.33,122.61,561.494,1.653485953049,4.78,0.228457317397,50.8074426793,饮料乳品,2025-04-29,20211231,2021
66,000676,智度股份,0.106,5844336537.71,-45.7777877239,-29.4221,135298129.13,104.6,-5652.3147,3.008110233103,3.5,0.142136242049,11.2707684249,广告营销,2025-04-29,20211231,2021
67,874318,康美特,0.3,450837411.06,58.906886838,,32859650.14,65.8196317264,,2.913108792762,12.92,-0.120779871963,23.4511508886,,2025-04-28,20211231,2021
68,874142,南方乳业,1.06,1326093607.92,,,141749084.35,,,111.142170110007,12.05,21.730134408839,24.4492960387,,2025-04-28,20211231,2021
69,873232,百诺环境,0.39,61415702.05,28.4518639088,,19541860.81,6.42,,2.16,18.99,0.569841062625,47.495390163,,2025-04-28,20211231,2021
70,871636,高翔通航,0.1441,63870556.86,28.473057024,,3802942.75,-62.98,,4.1,3.58,0.309917360829,27.579398139,,2025-04-28,20211231,2021
71,688053,ST思科瑞,1.29,222058329.27,34.1184333191,20.8278,97060644.09,28.5662010509,17.4847,4.23756289,36.04,0.778995714267,74.6414591765,军工电子Ⅱ,2025-04-26,20211231,2021
72,002077,大港股份,0.23,683626938.42,-20.5405484534,-8.5867,136377132.42,39.1,-142.4862,5.390403516378,4.48,0.535092747313,27.8762799416,半导体,2025-04-26,20211231,2021
73,000759,中百集团,,12330553660.77,-6.080016396,-0.3458,-46215777.69,-152.13,33.7321,4.51351278989,-1.67,1.375449242851,25.0850772865,一般零售,2025-04-26,20211231,2021
74,920198,微创光电,0.34,153629659.88,-21.7639125431,56.1907,42045811.3,-30.05,26.4039,4.34,7.94,0.36812560926,60.5122254405,计算机设备,2025-04-25,20211231,2021
75,874503,夏瑞科技,1.42,647305638.98,,,85478474.98,,,6.5923116705,24.32,0.495882964667,25.3174347945,,2025-04-25,20211231,2021
76,872102,中苏科技,0.48,165155451.46,31.4330809298,5.469,24240704.64,46.79,-181.3448,1.84,23.69,0.708473428431,33.912803153,,2025-04-25,20211231,2021
77,834377,德博科技,0.55,122189919.14,48.2768133492,,24328663.7,79.95,,3.08,19.55,0.611468533409,39.5856219567,,2025-04-25,20211231,2021
78,600293,三峡新材,0.07,3108551977.05,20.5947779068,14.4264,80735660.51,103.91,-119.3244,1.700120071581,4.71,0.712694389224,33.1901909676,玻璃玻纤,2025-04-25,20211231,2021
79,400072,众和3,-1.04,70319269.82,35.3223069752,,-660216974.35,-1.15,,-5.06,,0.030866787565,50.224317133,,2025-04-25,20211231,2021
80,300730,科创信息,0.16,496777961.76,14.0447701681,135.9373,38552022.99,18.84,881.0377,3.108214261697,5.86,-0.215020872677,30.3911704588,软件开发,2025-04-25,20211231,2021
81,002329,皇氏集团,-0.5633,2541452216.64,2.0594387352,1.4726,-471871670.86,-244.01,-6634.5769,1.861748062042,-26.23,0.317832784437,20.8151248273,饮料乳品,2025-04-25,20211231,2021
82,430341,呈创科技,0.33,242599352.88,23.0158094056,,20463986.36,9252.89,,0.55,87.44,-0.185520072638,28.1780861855,,2025-04-18,20211231,2021
83,301662,宏工科技,0.83,579215197.24,74.4159287747,,50076948.02,-23.8297154541,,3.273143562667,29.27,2.111960357167,27.4592594925,电池,2025-04-14,20211231,2021
84,000978,桂林旅游,-0.591,238740666.57,-6.386314301,-45.6215,-212691821.12,20.18,-237.819,3.024122207998,-17.58,-0.086453169009,-8.2582693612,旅游及景区,2025-04-12,20211231,2021
85,873926,苏州园林,1.6,159472182.92,8.4092038995,,32295654.79,14.5593019275,,5.05,31.78,-0.751312784936,48.123214886,,2025-04-11,20211231,2021
86,603120,肯特催化,1.27,635843890.19,30.9010329361,,86339267.75,19.4962268091,,8.331590497788,16.6,1.151567758997,27.7123344312,化学制品,2025-04-11,20211231,2021
87,600326,西藏天路,,5766679175.74,-18.4570348154,22.3656,36054181.61,-90.84,32.5903,4.637080031729,0.9,-0.017932614292,16.0119665425,水泥,2025-04-10,20211231,2021
88,832532,大亚股份,0.2795,1045797329.16,41.2942981389,-9.8444,31948833.58,-24.87,-121.2493,3.1,9.56,-0.055128731584,12.6875726415,,2025-04-09,20211231,2021
89,001335,信凯科技,1.48,1205670406.06,20.7341391755,,89022654.51,45.4828617375,,5.005246296156,32.26,0.228298983979,15.9298821357,化学制品,2025-04-07,20211231,2021
90,603869,ST智知,,867778155.89,-21.5780408534,356.9069,28342319.98,28.81,205.0259,7.817677744935,0.51,1.015220321978,40.7995931595,IT服务Ⅱ,2025-04-04,20211231,2021
91,688102,斯瑞新材,0.176,968292220.49,42.2553798786,-4.1951,63362228.68,21.6,117.4257,1.630140527806,11.41,0.202878707111,19.0834267951,金属新材料,2025-04-02,20211231,2021
92,603257,中国瑞林,1.72,2004994114.82,20.4934091073,,155186893.28,4.7715709022,,17.707388581222,10.05,1.643090437222,20.5683684881,工程咨询服务Ⅱ,2025-04-01,20211231,2021
93,874652,睿健医疗,0.23,260804043.49,,,67931771.19,,,1.465124600171,14.72,0.262337396127,48.0221583048,,2025-03-31,20211231,2021
94,301658,首航新能,0.52,1825640515.54,78.3985836605,,186851143.89,-4.7678228384,,2.861526775633,44.76,0.860183582335,33.3352787972,光伏设备,2025-03-28,20211231,2021
95,301491,汉桑科技,,1018722370.51,27.8238540238,,105858389.09,58.3491248052,,5.648037890574,33.8,-1.076816840121,27.962985389,消费电子,2025-03-27,20211231,2021
96,600930,华电新能,0.2,21740739368.0,31.7086455195,61.4182,7253774239.0,77.8176882943,62.5983,3.1112549482,17.03,0.523555699508,55.3762173366,电力,2025-03-25,20211231,2021
97,688757,胜科纳米,0.08,167577491.0,39.0910603667,,27503396.64,45.6044988932,,1.190787584597,10.67,0.192317821489,54.4075799058,专业服务,2025-03-20,20211231,2021
98,603210,泰鸿万立,0.33,1011288862.05,67.583775557,,83298757.9,243.6445547393,,2.316119524559,14.21,0.324411867411,21.654489704,汽车零部件,2025-03-20,20211231,2021
99,301665,泰禾股份,0.98,3578954963.97,17.0313135563,68.856,397934232.0,1.1759757372,40.944,5.027428457926,21.65,0.240464016519,25.3360979967,农化制品,2025-03-20,20211231,2021
100,301535,浙江华远,0.55,454008540.12,31.3132337934,,200096644.25,318.5992175742,,1.621590476183,29.22,0.177527829018,30.7907156467,汽车零部件,2025-03-20,20211231,2021
101,603382,海阳科技,2.34,3946536508.29,43.0603017599,,276991818.51,714.4288297661,,6.034294924892,47.79,1.512820752769,15.0492230033,化学纤维,2025-03-17,20211231,2021
102,001382,新亚电缆,0.28,2893268822.27,24.4646470522,,96441598.58,-12.6957817961,,2.297956639857,12.76,-0.887282334314,9.2141614377,电网设备,2025-03-17,20211231,2021
103,920029,开发科技,2.08,1474759070.21,-31.0233507519,,208273310.51,-36.1521284228,,9.27,24.18,4.8723740402,21.5985994705,通用设备,2025-03-14,20211231,2021
104,603124,江南新材,1.39,6284478297.18,74.6603716414,,147734914.34,103.1710747954,,8.44422569447,18.53,-5.214376555197,4.1585352345,金属新材料,2025-03-14,20211231,2021
105,301563,云汉芯城,3.3,3835629980.14,150.0649128987,,161209975.07,423.0484468603,,8.935229758237,45.36,-1.037275457166,12.1606761193,其他电子Ⅱ,2025-03-14,20211231,2021
106,688729,屹唐股份,0.07,3240820815.7,40.1392228428,,181237397.99,631.9305050439,,1.64127072556,4.24,0.07573056438,30.2141457265,半导体,2025-03-13,20211231,2021
107,301616,浙江华业,1.59,807728413.71,39.7809553521,,95332734.33,73.003227987,,12.197685943167,13.95,1.5094341685,28.6443883628,通用设备,2025-03-13,20211231,2021
108,301501,恒鑫生活,1.11,718895708.33,69.373308479,,80163569.05,207.2984921213,,6.027788807974,21.1,1.880411564183,27.2057059492,家居用品,2025-03-13,20211231,2021
109,920068,天工股份,0.04,282570307.21,55.2325910251,,20343157.72,67.8656081216,,1.14,3.09,0.031658119221,12.451403333,小金属,2025-03-12,20211231,2021
110,874378,华汇智能,0.09,28954461.01,,,1292043.65,,,1.030647562452,21.85,-0.839731063602,39.8196590364,,2025-03-12,20211231,2021
111,301678,新恒汇,0.56,548032552.54,41.1726067553,,100509385.98,128.485005257,,4.263649393933,14.07,0.55866632585,33.3187568957,半导体,2025-03-11,20211231,2021
112,301479,弘景光电,0.39,251717922.21,7.0244551715,,15258093.8,2.3632705443,,3.414182098164,16.91,-0.251948771186,26.3965850054,光学光电子,2025-03-10,20211231,2021
113,301629,矽电股份,3.11,399171907.27,112.292090919,,97238866.27,189.1062321864,,14.050585221081,24.73,-0.157385922972,41.3799390442,半导体,2025-03-07,20211231,2021
114,603014,威高血净,0.74,2910527605.19,10.1483455481,,259820166.48,-12.4149395212,,10.504262075057,7.4,1.4425497422,46.4540438812,医疗器械,2025-02-28,20211231,2021
115,300437,清水源,0.3875,1637922414.58,31.862432226,80.0097,86951510.37,123.13,35.4555,6.207489896872,7.26,1.260454593153,21.92250713,环境治理,2025-02-28,20211231,2021
116,688775,影石创新,0.74,1328318650.67,56.2880066304,7.0973,265715894.3,120.6590041046,-32.8306,2.637214946917,32.82,0.814212617861,50.4051909903,消费电子,2025-02-27,20211231,2021
117,603409,汇通控股,0.6,417197329.29,42.4067456299,,56909610.86,30.1808071588,,2.932156335157,22.3,0.361477715903,28.8399487515,汽车零部件,2025-02-27,20211231,2021
118,301590,优优绿能,,430568842.56,105.2205032976,,46113882.59,78.0708122147,,8.018259869323,35.24,0.788592040637,26.2784289214,其他电源设备Ⅱ,2025-02-26,20211231,2021
119,301173,毓恬冠佳,0.76,1693659646.52,28.6327014427,,42832992.72,-41.6760837869,,4.673425118525,17.98,2.556522040174,14.7114822959,汽车零部件,2025-02-26,20211231,2021
120,688755,汉邦科技,,320512998.19,6.0320399396,,4861679.27,-50.8234604032,,8.838398957209,2.71,1.452202755319,34.9941836223,专用设备,2025-02-24,20211231,2021
121,874111,兢强科技,1.52,1051008722.0,53.4122394893,,90809018.73,66.1302590776,,7.876698601754,21.32,-3.165299611357,15.0057896246,,2025-02-20,20211231,2021
122,874058,九州风神,0.7721,799577104.37,-3.636977201,,57770941.77,-40.015498482,,7.55,12.67,1.227140296893,31.9193928097,,2025-02-20,20211231,2021
123,603271,永杰新材,1.89,6302849748.68,64.4765737651,,239299208.63,270.1540342127,,5.462732471733,56.67,-0.783596465903,9.4574938278,工业金属,2025-02-20,20211231,2021
124,301275,汉朔科技,-0.02,1612857340.91,35.5018800677,,-6603036.45,-108.0048403391,,2.869785575284,-0.76,-0.16254672359,22.1855890725,其他电子Ⅱ,2025-02-20,20211231,2021
125,603049,中策橡胶,1.75,30601211771.51,8.2752323749,,1374815647.73,-31.2858460543,,13.373271125634,13.54,0.50298847177,16.1900739898,汽车零部件,2025-02-17,20211231,2021
126,301636,泽润新能,,296677800.0,98.5347185934,,37783900.0,405.3901857172,,3.9604125,24.19,0.6439575,26.8694860215,光伏设备,2025-02-14,20211231,2021
127,301557,常友科技,1.87,619599835.62,-27.7118479812,,61822808.66,-40.6630999163,,13.202048446017,15.43,-2.176394321201,24.0201165807,风电设备,2025-02-14,20211231,2021
128,301595,太力科技,0.55,622976616.31,14.0390550335,,43583762.0,-40.6083544628,,2.864927431105,25.39,1.111837521118,54.186858571,家居用品,2025-02-12,20211231,2021
129,300137,先河环保,0.13,1111157818.73,-10.9721144779,84.7531,70453445.03,-46.92,-405.4136,3.759802852376,3.43,0.213342766572,44.0069320494,环保设备Ⅱ,2025-02-12,20211231,2021
130,001390,古麒绒材,0.51,595750454.94,34.0304405415,,76812369.15,42.2628659429,,3.511443815467,15.73,0.199459878667,20.1633497824,纺织制造,2025-02-12,20211231,2021
131,301560,众捷汽车,0.56,593364214.0,33.8649596016,,48945470.71,2.7632664484,,2.782043109759,18.73,0.124635844518,21.2212151675,汽车零部件,2025-02-11,20211231,2021
132,002512,ST达华,-0.4758,2241099311.62,5.966725563,-63.7181,-521153846.5,-2656.65,-224.435,0.69265539544,-47.24,0.007336978972,8.2046102654,计算机设备,2025-01-27,20211231,2021
133,000833,粤桂股份,0.3887,2536210108.92,-8.7996145736,-89.6166,259824395.97,314.02,-108.8535,4.643207462437,8.68,0.384793173381,28.9330605094,综合Ⅱ,2025-01-25,20211231,2021
134,920080,奥美森,0.75,307894518.61,9.6846019816,,44832914.25,-19.3341653885,,3.905122114833,21.25,1.035985206167,42.1839109889,专用设备,2025-01-24,20211231,2021
135,688411,海博思创,0.09,837864021.67,126.2497079262,,11260503.21,413.4586923151,,10.957829123434,1.22,0.02598585334,20.5280778386,其他电源设备Ⅱ,2025-01-22,20211231,2021
136,001395,亚联机械,1.28,522247897.42,50.1255769244,,83859733.92,23.981470427,,6.109511283203,23.76,-0.42403898976,32.3066902889,专用设备,2025-01-22,20211231,2021
137,000547,航天发展,0.39,4225396550.73,-0.4982161604,3.3886,627585329.17,-20.26,29.7048,5.575242559881,7.51,-0.170631217352,34.445757177,军工电子Ⅱ,2025-01-21,20211231,2021
138,834044,富泰和,0.35,543739799.43,16.5446998166,,30549420.29,20.7637456318,,4.74,7.51,0.811761352628,31.6618908457,,2025-01-20,20211231,2021
139,001356,富岭股份,0.27,1457693946.08,36.5298293915,,116338626.53,50.9556146895,,1.409498408041,20.74,0.452717218285,18.0659302372,家居用品,2025-01-20,20211231,2021
140,002178,延华智能,0.01,817129799.9,23.7976539918,17.25,9003158.82,103.31,-38.1738,0.802333850897,1.58,0.061620730389,19.4330511211,软件开发,2025-01-18,20211231,2021
141,688545,兴福电子,,529482014.22,107.2530201527,,99845149.84,560.7430553821,,2.387617059154,24.26,0.190123905981,27.4606294161,电子化学品Ⅱ,2025-01-17,20211231,2021
142,920108,宏海科技,0.64,188403308.64,35.7428451039,-237.8251,25626263.24,6.5831525941,166.9745,5.12,13.05,0.56546973075,30.3468118648,家电零部件Ⅱ,2025-01-15,20211231,2021
143,688583,思看科技,,161063207.53,76.0086124407,,67544012.12,123.1122462245,,9.699813449784,65.4,4.732463465159,76.4153571119,通用设备,2025-01-10,20211231,2021
144,301601,惠通科技,1.02,498270694.6,157.1716690124,,85149773.88,177.776389135,,5.621702367312,24.83,1.244458359244,33.4121944185,专用设备,2025-01-10,20211231,2021
145,688758,赛分科技,0.07,154887134.94,58.5826122263,,20773776.84,142.4378755927,,2.414368256065,6.55,-0.001915529745,71.0823909698,化学制药,2025-01-06,20211231,2021
146,301458,钧崴电子,0.72,562702145.57,37.902073347,,112439064.01,59.1827545217,,3.743328850812,31.87,1.255897768692,49.1697057685,元件,2025-01-06,20211231,2021
147,600576,祥源文旅,0.03,440517179.31,89.6922631832,44.5996,33817982.69,-4.38,-1.3141,3.858559003699,1.43,1.528982459592,48.72270278,旅游及景区,2025-01-03,20211231,2021
148,301602,超研股份,0.21,284080261.36,-11.7259115308,,76783327.18,-4.104520643,,1.315501310382,16.1,0.176676049105,66.7131007106,医疗器械,2025-01-02,20211231,2021
149,920187,通领科技,1.18,845568518.28,19.1447689771,,55084581.09,-16.3587965609,,9.0,14.88,0.49166557735,20.7601464122,汽车零部件,2024-12-31,20211231,2021
150,920036,觅睿科技,0.07,551116699.38,33.1077091354,-17.1498,3006353.44,-94.4232792303,-82.273,2.97,2.66,-1.043338103892,20.2057723646,计算机设备,2024-12-31,20211231,2021
151,874552,原力数字,2.93,411817878.22,24.4548339102,,70537916.65,12.1391578975,,18.57397769216,18.11,3.781277681165,40.2587830612,,2024-12-31,20211231,2021
152,874415,新亚电通,0.49,349234736.85,,,47090343.33,,,3.225155197204,,0.477613476397,27.9501704986,,2024-12-31,20211231,2021
153,874402,德耐尔,0.37,343765929.49,,,18636296.08,,,2.24380073373,16.59,0.292103485119,32.7600319837,,2024-12-31,20211231,2021
154,874391,金钛股份,0.52,1084555785.11,,,79287368.81,,,4.137506258588,13.85,0.513606639944,12.8951065588,,2024-12-31,20211231,2021
155,873981,正导技术,0.18,772883977.06,40.1282951526,,15702197.55,172.8858276172,,1.2,13.13,-1.389023918471,9.0683980261,,2024-12-31,20211231,2021
